,UserId,Event,Total,Date,Group
250,deb636faf0ce880f84c00d5397b65e0b,sensor_scan,10,2022-05-03,baseline
251,16a0f393336b6a200e3be5e1deb3b3a2,sensor_scan,0,2022-05-03,baseline
252,4b02383574897ae95ae8452bbc915505,sensor_scan,4,2022-05-03,baseline
253,15acbfb40c9a36f47586462dcbbb26ba,sensor_scan,0,2022-05-03,baseline
254,ea4eedabdad9214338b852fa0b48b07b,sensor_scan,0,2022-05-03,baseline
255,23fd5189c557176a4bfdad52e6d7079d,sensor_scan,7,2022-05-03,baseline
256,19f89a20601ea27ab730469221219334,sensor_scan,3,2022-05-04,baseline
257,7845b8456604734b57eb68aaa90aaaf2,sensor_scan,9,2022-05-04,baseline
258,18c164389a3b676f2e8142bb7611e991,sensor_scan,2,2022-05-04,baseline
259,7d6c1342fa39a882c5755f3d58d31748,sensor_scan,0,2022-05-04,baseline
260,494b9400e113ff7183ca3e11b23dda17,sensor_scan,10,2022-05-04,baseline
261,2a63324e191c1055b5268f41c92e5696,sensor_scan,1,2022-05-04,baseline
262,2d356b9d674db9415cfbc05199c25448,sensor_scan,11,2022-05-04,baseline
263,fe97995c19a6271a464f19a8a86e027e,sensor_scan,9,2022-05-04,baseline
264,2ad2d446dbcfd19d974feddde1862ea7,sensor_scan,15,2022-05-04,baseline
265,c5b85ccdc2f1a13f53504b9b8ec733ff,sensor_scan,37,2022-05-04,baseline
266,6ec44f376f967fb0de9f36899f7d4816,sensor_scan,15,2022-05-04,baseline
267,cce27e38b9722251bb88f5c838c6165e,sensor_scan,0,2022-05-04,baseline
268,078530ef9f224f22c42b343be8202dab,sensor_scan,15,2022-05-04,baseline
269,ca878dc92ca6103ad1d5ce0982069d87,sensor_scan,4,2022-05-04,baseline
270,be028a11051ba9360e53ed09c287abb3,sensor_scan,6,2022-05-04,baseline
271,ba76399d3cb9c1a9fcfd6c55ffc0fe36,sensor_scan,3,2022-05-04,baseline
272,02f166a94247a4e2a80d8a3ef7fdab19,sensor_scan,13,2022-05-04,baseline
273,3adc123045a8bd319bb83bf83bfdc03d,sensor_scan,9,2022-05-04,baseline
274,4d75cda494bacfacfbf8c6b3f4ab644f,sensor_scan,7,2022-05-04,baseline
275,549b6cf6572c5470d11052dfddacdbd6,sensor_scan,10,2022-05-04,baseline
276,915f6a2e710cdc4e41714bf59cbebdbe,sensor_scan,11,2022-05-04,baseline
277,dd4d2527a329cc865eaac8f278833532,sensor_scan,5,2022-05-04,baseline
278,cec3bfd766c63aebc4dd7f608652760b,sensor_scan,15,2022-05-04,baseline
279,cd79f90e8251bce7b98da0c499003c7f,sensor_scan,7,2022-05-04,baseline
280,5990afcd1a9625ebdac3e1f447aa546a,sensor_scan,22,2022-05-04,baseline
281,d704cab3aae40a5c1bdf37bf466171d4,sensor_scan,53,2022-05-04,baseline
282,ef43534a0a6786fa36b0beb02f9ffa7b,sensor_scan,10,2022-05-04,baseline
283,5df100daa2f7916e4c92c46bf885849e,sensor_scan,8,2022-05-04,baseline
284,fb59dc25a151dfb8bd5f70c78516601a,sensor_scan,7,2022-05-04,baseline
285,41823943a11f2211a1c366a0c769209c,sensor_scan,3,2022-05-04,baseline
286,85b13cd3dd6a4c573891e5aeb6bbe7d3,sensor_scan,9,2022-05-04,baseline
287,b936f2d6a582dc61a44499084d389d5c,sensor_scan,14,2022-05-04,baseline
288,67054448e92fed803aae6fdfda859f0a,sensor_scan,3,2022-05-04,baseline
289,1234259360d5d3dd24a5b18f641d81b9,sensor_scan,0,2022-05-04,baseline
290,cd555838015758e62371846e8f67b81b,sensor_scan,7,2022-05-04,baseline
291,886d0ba51daa56819efa0c95765c76e2,sensor_scan,6,2022-05-04,baseline
292,b7ff161cf7ba7696d433b1a5d993831e,sensor_scan,93,2022-05-04,baseline
293,1e5e71f4dcef5cc612072be39732b244,sensor_scan,5,2022-05-04,baseline
294,73a970b05e03211c26fe3e718fa84ee8,sensor_scan,4,2022-05-04,baseline
295,a339d3bdf510d9df5232841d2641f0df,sensor_scan,8,2022-05-04,baseline
296,fa42a7a833a386e3e1d71b016ad3c8c3,sensor_scan,8,2022-05-04,baseline
297,2a05f55afa6738cb5dad988372cb702c,sensor_scan,8,2022-05-04,baseline
298,86699d32c7731cd059333bb60a541589,sensor_scan,24,2022-05-04,baseline
299,962ba7371b57ac684d0102dcbab45bab,sensor_scan,13,2022-05-04,baseline
300,741a27b853f7f521aa0013c03c3022bd,sensor_scan,9,2022-05-04,baseline
301,8e66f672be6b24469b8537022b9c86fa,sensor_scan,0,2022-05-04,baseline
302,96f29eaa3ee441f78b3074a4736138e5,sensor_scan,11,2022-05-04,baseline
303,396ffdbde64fa6982b2751d04d8d03e2,sensor_scan,7,2022-05-04,baseline
304,b2c7998fb08e8db873779799a7fa5d80,sensor_scan,1,2022-05-04,baseline
305,b42950331bf2eb4f1bda0f3b65048c07,sensor_scan,8,2022-05-04,baseline
306,9d700aa25596988441d7874ac2b95672,sensor_scan,6,2022-05-04,baseline
307,a7cbdb3a38fbc98f6cc49a8f569d3ce8,sensor_scan,30,2022-05-04,baseline
308,2d4ce867dccf5af85ef52010cfe0599c,sensor_scan,17,2022-05-04,baseline
309,2a0aa3981c54d1d48eaa0d347b2ff593,sensor_scan,7,2022-05-04,baseline
310,3c65c3d2f02774d11482e7d03597f2af,sensor_scan,19,2022-05-04,baseline
311,f7edf28e02185900b875919be7b1e059,sensor_scan,4,2022-05-04,baseline
312,a80e0dd47b229d6917fce2c50ed39030,sensor_scan,1,2022-05-04,baseline
313,7862facefa56735394d843fd6cae3498,sensor_scan,9,2022-05-04,baseline
314,deb636faf0ce880f84c00d5397b65e0b,sensor_scan,7,2022-05-04,baseline
